code,name,update_date,nav,nav_acc,dividend_ratio,volatility_20,momentum_20,drawdown,sharpe_20,mean_reversion
002925,广发集源债券A,2025-11-21,1.1621,1.4343,0.23423113329317616,0.0012508240992442933,-0.002746073972367702,-0.005960219003396052,-0.10931988446836849,-0.004194533824052265
007838,国寿安保尊耀纯债C,2025-11-21,1.1257,1.2227,0.08616860620058629,0.007047905752292354,-0.029066758668276793,-0.014587362991618317,-0.2056987632815927,-0.008285577105201817
007540,华泰保兴安悦债券A,2025-11-21,1.1378,1.3039,0.1459834768852172,0.002242657520345673,0.006724473544505338,-0.03149372353858723,0.1505089733348316,-0.002813296991262265
002926,广发集源债券C,2025-11-21,1.1425,1.3989,0.2244201312910284,0.001246579603424465,-0.002967100095994324,-0.0061807331628303,-0.11858555919497546,-0.004335606440227414
018570,华宝安元债券A,2025-11-21,1.1222,1.1222,0.0,0.0017287473398182268,-0.002488888888888763,-0.011103278110680247,-0.071250213767606,-0.006207879845201478
024782,华夏债券增强六个月持有债券A,2025-11-21,1.0797,1.0797,0.0,0.0008993013848916731,-0.007993384785005442,-0.013792473511143488,-0.445690780276557,-0.0055721851254891906
001035,中银恒利半年定开债,2025-11-21,1.1069,1.5259,0.3785346463095131,0.0022747370219881684,0.0025360021737159677,-0.0036565458700620625,0.05675538873884527,-0.0020240816124130127
013098,财通资管双盈债券发起式C,2025-11-21,1.0817,1.0817,0.0,0.0012799762697534957,-0.0012003693444135877,-0.0047842487809364904,-0.04630913494722798,-0.0029174136874172015
024152,万家稳健增利债券D,2025-11-21,1.0478,1.0478,0.0,0.000815311562599532,0.0018166172674252135,-0.0035187826913932823,0.11169769322954065,-0.0018908633672608235
519680,交银增利债券A/B,2025-11-21,1.0551,1.9761,0.8729030423656526,0.0011079115442500793,0.00648669274062752,-0.0016167331885010314,0.29237210552310405,5.686988171059769e-05
021611,银河银信债券E,2025-11-21,1.0463,1.0643,0.01720347892573833,0.0014473358253218884,0.0009566631589017494,-0.010597750302128917,0.033721401404946755,-0.0035238095238095584
023057,富国安怡120天持有期债券发起式A,2025-11-21,1.0306,1.0306,0.0,0.0013920169555004637,0.009204857030943758,-0.0027095026127347934,0.32985412575170275,0.0007428374448335188
519667,银河银信债券A,2025-11-21,1.0377,1.9583,0.8871542835116121,0.0011851742442655288,-0.00019269679159839015,-0.0053331978870378785,-0.007567339081702996,-0.0031987550791041887
519187,万家稳健增利债券C,2025-11-21,1.032,1.7387,0.6847868217054263,0.0008271378521825146,0.0015527950310558758,-0.007024557395773831,0.09418939758066254,-0.002025926051281515
519666,银河银信债券B,2025-11-21,1.0334,1.8819,0.8210760596090573,0.0011858419210915713,-0.0005802707930366857,-0.006021232768182579,-0.02391014675266765,-0.0033466104719008767
110017,易方达增强回报债券A,2025-11-21,1.404,2.655,0.891025641025641,0.001208710571024954,0.0007127583749109156,-0.0026296018031555664,0.03004839073338323,-0.002132196162046989
006717,平安惠金定开债C,2025-11-21,1.312,1.362,0.03810975609756101,0.0011131939497311337,0.0034416826003824674,-0.004531501242508393,0.1548625197063574,-0.001400474943676431
004504,鹏华永泽18个月定开债,2025-11-21,1.3104,1.4698,0.12164224664224663,0.001498029295485856,0.005062126092959085,-0.004739978331527557,0.16926576381110614,-0.001809144750623691
017592,汇添富添添乐双盈债券A,2025-11-21,1.1841,1.1841,0.0,0.0013148372612349732,-0.0010124019235637771,-0.006627516778523505,-0.03789303235000481,-0.0030562501578641796
017593,汇添富添添乐双盈债券C,2025-11-21,1.1709,1.1709,0.0,0.001326979074044755,-0.0013646055437100957,-0.006701730573464555,-0.05082069551674421,-0.0032263831308685354
018277,博时稳健增利债券A,2025-11-21,1.1406,1.1406,0.0,0.0013564897079422638,0.0004385580212262763,-0.007569825110937031,0.01680611293658277,-0.0030722436118746236
020741,华泰保兴安悦债券C,2025-11-21,1.1354,1.2163,0.07125242205390168,0.0022313212650081618,0.006649525667169032,-0.03399253434993262,0.14959402408979308,-0.002880528331050138
011654,国泰鑫享稳健6个月滚动持有债券C,2025-11-21,1.1404,1.1404,0.0,0.0008647296246190934,-0.003059708016434848,-0.004886561954624631,-0.1767638239505843,-0.0035692909911443963
018278,博时稳健增利债券C,2025-11-21,1.1312,1.1312,0.0,0.001345928088836663,0.00017683465959317246,-0.007632248442845803,0.007207965386650818,-0.0031987169884476283
970204,兴证资管金麒麟兴享增利六个月持有期债券A,2025-11-21,1.1023,1.1023,0.0,0.001162800468227113,0.0018176860856129462,-0.00550342836521111,0.07864469619300081,-0.0018879285756324947
018785,信澳鑫瑞6个月持有期债券C,2025-11-21,1.0998,1.0998,0.0,0.001125126965289844,-0.004345464421509959,-0.011415730337078591,-0.1929751581855366,-0.004980525737239831
016005,红土创新添利债券A,2025-11-21,1.1004,1.1004,0.0,0.001064491388038411,0.0027337342810280774,-0.004343105320303941,0.1287445605199841,-0.0006175754713554091
016006,红土创新添利债券C,2025-11-21,1.09,1.09,0.0,0.0010752767386883917,0.0024832153039640037,-0.005020538566864298,0.11584314758516792,-0.0007288262230757193
013097,财通资管双盈债券发起式A,2025-11-21,1.0997,1.0997,0.0,0.0013035588007946459,-0.0009085127646044633,-0.004706308263191324,-0.034243348054606784,-0.002811026478055951
024783,华夏债券增强六个月持有债券C,2025-11-21,1.0624,1.0624,0.0,0.0009052491933190607,-0.008307663586296976,-0.014288365188346705,-0.4602509652145329,-0.005699632191223061
018840,汇添富稳元回报债券发起式A,2025-11-21,1.0708,1.0708,0.0,0.0007903213615473912,-0.002515137401024603,-0.004832713754646926,-0.1589360818225931,-0.003086261713131442
024165,泰康稳健双利债券D,2025-11-21,1.0578,1.0578,0.0,0.0011687594493118025,0.0006621890076625725,-0.005453177886423493,0.02887490359297617,-0.002277839872101257
020862,泰康稳健双利债券A,2025-11-21,1.0569,1.0569,0.0,0.0011758492095354984,0.0007575040242400188,-0.0054577961795427,0.032757795832255056,-0.0022279704699508522
012191,中银恒泰9个月持有期债券A,2025-11-21,1.0427,1.0427,0.0,0.001058275247535397,-0.001245210727969459,-0.005910954333110862,-0.05836412319745404,-0.003773945444991277
970205,兴证资管金麒麟兴享增利六个月持有期债券C,2025-11-21,1.0563,1.0563,0.0,0.0011550586590511663,0.0016119855869525246,-0.00555450950856714,0.07027459056350471,-0.001946407649570988
012192,中银恒泰9个月持有期债券C,2025-11-21,1.0262,1.0262,0.0,0.00105945559841502,-0.0015567230978790203,-0.006005424254165036,-0.07301908414771474,-0.003955254665016671
022399,东海增益债券发起式A,2025-11-21,1.0216,1.0216,0.0,0.000888426486953611,-0.003705870879656792,-0.012374323279195595,-0.20850962029627676,-0.004414645317844642
023066,安联安裕债券A,2025-11-21,1.0177,1.0177,0.0,0.0011925352587930076,-0.004207436399217168,-0.010404511863088226,-0.17619419728001492,-0.003710266375588562
022059,信澳鑫怡债券A,2025-11-21,1.0102,1.0102,0.0,0.0008168989485448884,-0.0010877088895482334,-0.005219103889709584,-0.06622172661799287,-0.0027148427859223358
023067,安联安裕债券C,2025-11-21,1.015,1.015,0.0,0.0011792235568951496,-0.0045115731659476355,-0.010914051841746344,-0.19114516684464336,-0.003856987231703836
022060,信澳鑫怡债券C,2025-11-21,1.0081,1.0081,0.0,0.0008070383335296661,-0.0012878937982960803,-0.005229919084270853,-0.07945671288979886,-0.002804334601136713
110036,易方达双债增强债券C,2025-11-21,1.824,2.296,0.25877192982456126,0.0009271443767035633,0.0016474464579900872,-0.004768097095795458,0.08921618347229442,-0.0022427657130352665
000080,天治可转债增强债券A,2025-11-21,1.5876,1.5876,0.0,0.003350906975835422,0.006977039198274637,-0.34827586206896555,0.10535221014482844,0.0033400429118095854
003341,工银瑞盈18个月定开债,2025-11-21,1.4244,1.4244,0.0,0.0015938885031092818,0.0013356766256591435,-0.006833077673964447,0.042628954576283816,-0.0012725991523016517
000081,天治可转债增强债券C,2025-11-21,1.5133,1.5133,0.0,0.003338315329544683,0.006718999467802078,-0.374927715819909,0.10189781642693657,0.003215220922138633
021775,招商金鸿债券D,2025-11-21,1.2086,1.2401,0.026063213635611523,0.00173372380893456,0.0009109730848859687,-0.007364123909389335,0.027084105210920573,-0.003232936363936385
006332,招商金鸿债券A,2025-11-21,1.2149,1.322,0.08815540373693305,0.0017278204637031674,0.000988712202356412,-0.006911057692307598,0.029418637317846965,-0.0032162255296103626
007391,申万菱信安泰丰利债券A,2025-11-21,1.2026,1.2326,0.024945950440711816,0.0014062936744212798,-0.0021573182874212726,-0.01194388777555121,-0.0761130305838918,-0.0035917427201963645
110018,易方达增强回报债券B,2025-11-21,1.388,2.547,0.8350144092219023,0.0012004383602043148,0.0007209805335255393,-0.0027407987470633023,0.030589798159793267,-0.0023718824121324368
014846,博时恒乐债券A,2025-11-21,1.2008,1.2081,0.006079280479680098,0.0019763670343614617,-0.004641909814323442,-0.0075577096853693395,-0.11675441216811139,-0.003485477178423221
006333,招商金鸿债券C,2025-11-21,1.1984,1.2965,0.08185914552736989,0.001734280848595033,0.0007515657620040805,-0.007046028949988585,0.02248379530001856,-0.0033183908715143672
018784,信澳鑫瑞6个月持有期债券A,2025-11-21,1.11,1.11,0.0,0.001121173764183484,-0.004037685060565233,-0.010959636460839327,-0.17987870063443429,-0.004894841590016692
009018,西部利得聚泰18个月定开债A,2025-11-21,1.1198,1.3068,0.16699410609037335,0.001011430859742125,0.004935834155972207,-0.003659652333028467,0.2439127785887682,-0.0008030695101277085
023164,招商安和债券D,2025-11-21,1.0843,1.0843,0.0,0.0007648563133977876,0.0012003693444138097,-0.004681476041857795,0.07878909241444432,-0.0020615900012885117
018679,招商安和债券A,2025-11-21,1.0895,1.0895,0.0,0.0007628032961167709,0.0013786764705880916,-0.004568296025582563,0.09067250611743992,-0.001974066898424784
018680,招商安和债券C,2025-11-21,1.0802,1.0802,0.0,0.0007690057634987147,0.0011121408711771696,-0.004699161522159663,0.07263765025100417,-0.0020878369639524127
018841,汇添富稳元回报债券发起式C,2025-11-21,1.0629,1.0629,0.0,0.0008117015555936147,-0.0029080675422139546,-0.005054759898904869,-0.17899626053286083,-0.003272723862751895
020863,泰康稳健双利债券C,2025-11-21,1.0514,1.0514,0.0,0.0011879727790267429,0.0004757826624797179,-0.005580251584223983,0.020584669706372623,-0.0024005389352233274
020993,红土创新添益债券A,2025-11-21,1.0357,1.0357,0.0,0.0008914271165725742,0.004169090556525035,-0.003847263633740505,0.2338052985900865,-0.00012067675524333813
023256,东海增益债券发起式E,2025-11-21,1.0206,1.0206,0.0,0.000880544468995425,-0.0038067349926793614,-0.012577399380805071,-0.21613146174982178,-0.0044820741419926225
020994,红土创新添益债券C,2025-11-21,1.0316,1.0316,0.0,0.0008998924772791718,0.003794881774837,-0.004150979824307337,0.21090035847988745,-0.00029072584552763535
022400,东海增益债券发起式C,2025-11-21,1.0188,1.0188,0.0,0.0008820939227028078,-0.003813435024934031,-0.012695028588041585,-0.21613150157139105,-0.004489957445561222
024115,海富通添合收益债券A,2025-11-21,1.0052,1.0052,0.0,0.0008354600110652167,-0.0017874875868915119,-0.005343360379972145,-0.10667019375573551,-0.003074481801051156
009916,格林泓利增强债券A,2025-11-21,1.0102,1.0102,0.0,0.001585085548414009,-0.006783993707599967,-0.06332869726471954,-0.21393393176255096,-0.005928805136657677
024116,海富通添合收益债券C,2025-11-21,1.0038,1.0038,0.0,0.000822465204459232,-0.0020876826722338038,-0.005449321311800317,-0.12665135547131615,-0.0032074516151453726
024962,宏利集享债券A,2025-11-21,0.9981,0.9981,0.0,0.0009785158533388953,-0.0018001800180018623,-0.005678421996413666,-0.09159917645341083,-0.004021434344845458
024963,宏利集享债券C,2025-11-21,0.9973,0.9973,0.0,0.00097294769792598,-0.002101260756453893,-0.005782075565746324,-0.10763000698213805,-0.004153935254528662
025336,博时稳健回报债券(LOF)E,2025-11-21,2.1628,2.1628,0.0,0.0012777447412570216,0.0017600741083834137,-0.005792038245839821,0.06942362086849045,-0.002596348510212469
009917,格林泓利增强债券C,2025-11-21,0.9847,0.9847,0.0,0.0015708749655356784,-0.00705858626600786,-0.07946153127044972,-0.22468076962318256,-0.006076388888889025
160513,博时稳健回报债券(LOF)A,2025-11-21,2.163,2.238,0.034674063800277474,0.001276304190941524,0.0018063081839654327,-0.005510131532172044,0.07130878999228615,-0.002563913380307878
